,REPDATE,EVENT_ID,ENAME,ITYPE,DPRIORITY,ACTIVE,ACRES,PERSONNEL,LOCATE,EDAMAGE,ECOSTS,F_CONTAIN,CDATE,LATDEG,LATMIN,LONGDEG,LONGMIN,TEAMTYPE,TEAMNAME,GPRIORITY,CAUSE,STARTDATE,NEWACRES,NARRATIVE,UN_UNITID,UN_USTATE,SEQ_NUM,CY,HOUR,START_YEAR,FIRE_EVENT_ID,POO_LATITUDE,POO_LONGITUDE,AREA_MEASUREMENT,IMT_MGMT_ORG_DESC,INCTYP_IDENTIFIER,POO_STATE_NAME,INCIDENT_ID,COMPLEX_NAME,INCIDENT_NAME_CORRECTED,INCIDENT_NUMBER_CORRECTED,DISCOVERY_DATE_CORRECTED
215,1999-04-29,MN-MNS-,JUNEBERRY,WF,,N,1500.0,4.0,Roseau,,,100.0,4/29/99,0.0,0.0,0.0,0.0,,,,H,1999-04-28,0,wildfire,MNS,MN,1,1999,0.0,1999.0,MN-MNS-|1999|1,0.0,-0.0,Acres,,9851,MINNESOTA,,,,,
14656,2001-11-09,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15894.0,674.0,"9 MI. EAST OF MANCHESTER, KY",,,75.0,,37.0,9.0,83.0,29.0,2,LEWIS KEARNEY,,H,2001-10-24,0,"five new fire starts today: ""0 for 3 (div. d in owsley co. near essau fire) plus gregory branch- 3 ac. in clay co., mine 2- 1 ac. in leslie co., yeaddiss- 125 ac. in leslie co., lily grove- 1 ac. in clay co., and mine 1- <1 ac (last night after 11-08 ics-209 submission) in clay co. total for today as of 1630 = 131 acres. all fires were non-forest service fires. continued burning throughout day on ridges and upper slopes (flanking and backing)... daytime flame lengths 4-5 feet. actions planned for next operational period include initial attack, patrol and mop-up of contained fires, reconnaissance of reported fires.",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,37.15,-83.48333333333333,Acres,Type 2 Team,9851,KENTUCKY,,,,,
14667,2001-11-10,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15894.0,440.0,"9 MI. EAST OF MANCHESTER, KY",,,75.0,,37.0,9.0,83.0,29.0,2,LEWIS KEARNEY,,H,2001-10-24,0,"another busy day in initial attack with six new starts as of 1700 hours, involving over 250 acres. some re-burning occurring in leaf fall on older fires. continued burning throughout day on ridges and upper slopes. actions planned for next operational period include initial attack, patrol and mop-up of contained fires, reconnaissance of reported new fires.",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,37.15,-83.48333333333333,Acres,Type 2 Team,9851,KENTUCKY,,,,,
14680,2001-11-11,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15897.0,514.0,"9 MI. EAST OF MANCHESTER, KY",,,75.0,,37.0,9.0,83.0,29.0,2,LEWIS KEARNEY,,H,2001-10-24,0,one new start last night (11/10 @ 2230)- arnett's fork - 2 acres on federal land (clay county).  1 new start today on state land.  some re-burning occurring in leaf fall on older fires.  infrared flight this am located 12 hot spots all inside burn areas.,DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,37.15,-83.48333333333333,Acres,Type 2 Team,9851,KENTUCKY,,,,,
14716,2001-11-13,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15656.0,514.0,"9 MI. EAST OF MANCHESTER, KY",,,90.0,,37.0,9.0,83.0,29.0,2,LEWIS KEARNEY,,H,2001-10-24,0,"2.4 acres. loaned crews and equipment to other complexes throughout the day. actions planned for next operational period include initial attack, patrol and mop-up of contained fires, reconnaissance of reported fires. completed much of the needed rehabilitation of dozer lines and steep sections of handlines today. approximately 50% - 75% of rehab is complete.",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,37.15,-83.48333333333333,Acres,Type 2 Team,9851,KENTUCKY,,,,,
14734,2001-11-14,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15656.0,516.0,"9 MI. EAST OF MANCHESTER, KY",,5014086.0,90.0,,37.0,9.0,83.0,29.0,2,LEWIS KEARNEY,,H,2001-10-24,0,,DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,37.15,-83.48333333333333,Acres,Type 2 Team,9851,KENTUCKY,,,,,
14760,2001-11-15,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15718.0,473.0,"9 MI. EAST OF MANCHESTER, KY",,5442362.0,90.0,,37.0,9.0,83.0,29.0,1,VAN BATEMAN,,H,2001-10-24,0,two fires today that were both on non-federal land for a total of 62 acres.,DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,37.15,-83.48333333333333,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14790,2001-11-16,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15738.0,576.0,"9 MI. EAST OF MANCHESTER, KY",,5814075.0,90.0,,37.0,9.0,83.0,29.0,1,VAN BATEMAN,,H,2001-10-24,0,one fire today that was on non-federal land for 20 acres.,DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,37.15,-83.48333333333333,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14807,2001-11-17,GA-CHF-01116,CHATAHOOCHEE FIRE SUPPORT,WF,,N,1238.0,192.0,"Brasstown & Toccoa RD's, Chatahoochee NF",,795000.0,100.0,11/17/2001,0.0,0.0,0.0,0.0,1,Don Studebaker,,H,2001-11-16,0,"ca incident management team 2 is assigned fire support on the chatahoochee-oconee national forests, in addition to continued support of the glass mine fire (915 acres-rehab status), cooper gap fire (88 acres-patrol status), picklesimer fire (200 acres-mop-up status) and the ballew lake fire (35 acres-mop-up status).  the incident provided resources to support suppression of four fires: glass mine, cooper gap, picklesimer and ballew lake.  the incident also sent air resources to the rough ridge fire (a new start), now estimated to be 5-10 acres.",CHF,GA,1,2001,0.0,2001.0,GA-CHF-01116|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,GEORGIA,,,,,
14808,2001-11-17,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15738.0,592.0,"9 MI. EAST OF MANCHESTER, KY",,6110987.0,90.0,,37.0,9.0,83.0,29.0,1,VAN BATEMAN,,H,2001-10-24,0,there were,DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,37.15,-83.48333333333333,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14824,2001-11-18,GA-CHF-01116,CHATAHOOCHEE FIRE SUPPORT,WF,,N,1238.0,191.0,"Brasstown & Toccoa RD's, Chatahoochee NF",,883000.0,100.0,11/17/2001,0.0,0.0,0.0,0.0,1,Don Studebaker,,H,2001-11-16,0,"ca incident management team 2 is assigned fire support on the chatahoochee-oconee national forests, in addition to continued support of the glass mine fire (915 acres-rehab status), cooper gap fire (88 acres-patrol status), picklesimer fire (200 acres-mop-up status) and the ballew lake fire (35 acres-mop-up status).:  glass mine-8 miles north of dahlonega, ga on highway 60;cooper gap-11 miles northwest of dahlonega, ga;picklesimer-10 miles east of morganton, ga;ballew lake-11 miles east of morganton, ga.  the incident continues to provide resources to support four fires: glass mine, cooper gap, picklesimer and ballew lake.",CHF,GA,1,2001,0.0,2001.0,GA-CHF-01116|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,GEORGIA,,,,,
14825,2001-11-18,KY-DBF-02042,REDBIRD FALL FIRES,WF,2,N,15739.0,603.0,Proc. boundary (Priv/Fed) Redbird RD,,6290899.0,90.0,,0.0,0.0,0.0,0.0,1,Van Bateman,,H,2001-10-28,0,"continued needed rehab of dozer lines and steep sections of handlines.  also continued to support bald rock camp (crews based there are being utilized by forest for initial attack activity outside of the redbird proclamation boundary.**counties included:  clay, leslie, perry, owsley, breathitt.**  there were 3 fires today for a total of 1 acre, all on non-federal land.",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14839,2001-11-19,GA-CHF-01116,CHATAHOOCHEE FIRE SUPPORT,WF,,N,1238.0,190.0,"Brasstown & Toccoa RD's, Chatahoochee NF",,1029000.0,100.0,11/17/2001,0.0,0.0,0.0,0.0,1,Don Studebaker,,H,2001-11-16,0,"ca incident management team 2 is assigned fire support on the chatahoochee-oconee national forests, in addition to continued support of the glass mine fire (915 acres-rehab status), cooper gap fire (88 acres-patrol status), picklesimer fire (200 acres-mop-up status) and the ballew lake fire (35 acres-mop-up status).:  glass mine-8 miles north of dahlonega, ga on highway 60;cooper gap-11 miles northwest of dahlonega, ga;picklesimer-10 miles east of morganton, ga;ballew lake-11 miles east of morganton, ga.  the incident is completing rehab on the four fires: glass mine, cooper gap, picklesimer and ballew lake.",CHF,GA,1,2001,0.0,2001.0,GA-CHF-01116|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,GEORGIA,,,,,
14840,2001-11-19,KY-DBF-02042,REDBIRD FALL FIRES,WF,2,N,15774.0,376.0,Proc. boundary (Priv/Fed) Redbird RD,,6609458.0,90.0,,0.0,0.0,0.0,0.0,1,Van Bateman,,H,2001-10-28,0,there were three new fires today for a total of 35 additional acres. red flag warning issued for today. ten crews were demobilized. continued needed rehab of dozer lines and steep sections of handlines. also continued to support the bald rock camp (crews based there are being utilized by forest for ia activities outside the red bird proclamation boundary).,DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14861,2001-11-20,GA-CHF-01116,CHATAHOOCHEE FIRE SUPPORT,WF,,N,1238.0,148.0,"Brasstown & Toccoa RD's, Chatahoochee NF",,1097000.0,100.0,11/17/2001,0.0,0.0,0.0,0.0,1,Don Studebaker,,H,2001-11-16,0,"ca incident management team 2 is assigned fire support on the chatahoochee-oconee national forests, in addition to continued support of the glass mine fire (915 patrol status), cooper gap fire (88 acres-patrol status), picklesimer fire (147 acres-mop-up and rehab status) and the ballew lake fire (35 acres-patrol status).:  glass mine-8 miles north of dahlonega, ga on highway 60;cooper gap-11 miles northwest of dahlonega, ga;picklesimer-10 miles east of morganton, ga;ballew lake-11 miles east of morganton, ga.  the incident is completing mop-up and rehab on the picklesimer fire. the  glass mine, cooper gap, and ballew lake fires are currently in patrol status.",CHF,GA,1,2001,0.0,2001.0,GA-CHF-01116|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,GEORGIA,,,,,
14862,2001-11-20,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15774.0,376.0,Proc. boundary (Priv/Fed) Redbird RD,,6609458.0,90.0,,0.0,0.0,0.0,0.0,1,Van Bateman,,H,2001-10-28,0,there were three new fires today for a total of 35 additional acres. red flag warning issued for today. ten crews were demobilized. continued needed rehab of dozer lines and steep sections of handlines. also continued to support the bald rock camp (crews based there are being utilized by forest for ia activities outside the red bird proclamation boundary).,DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14882,2001-11-21,GA-CHF-01116,CHATAHOOCHEE FIRE SUPPORT,WF,,N,1238.0,108.0,"Brasstown & Toccoa RD's, Chatahoochee NF",,1154256.0,100.0,11/17/2001,0.0,0.0,0.0,0.0,1,Don Studebaker,,H,2001-11-16,0,"ca incident management team 2 is assigned fire support on the chatahoochee-oconee national forests, in addition to continued support of the glass mine fire (915 patrol status), cooper gap fire (88 acres-patrol status), picklesimer fire (147 patrol status) and the ballew lake fire (35 acres-patrol status).:  glass mine-8 miles north of dahlonega, ga on highway 60;cooper gap-11 miles northwest of dahlonega, ga;picklesimer-10 miles east of morganton, ga;ballew lake-11 miles east of morganton, ga.  the incident has completed mop-up and rehab on the picklesimer fire. the  glass mine, cooper gap, and ballew lake fires are currently in patrol status.",CHF,GA,1,2001,0.0,2001.0,GA-CHF-01116|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,GEORGIA,,,,,
14883,2001-11-21,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15782.0,286.0,Proc. boundary (Priv/Fed) Redbird RD,,7104961.0,90.0,,0.0,0.0,0.0,0.0,1,Van Bateman,7.0,H,2001-10-28,0,"rehabilitation of hand-lines and dozer-lines on steep slopes is ongoing.  incident management team (imt) will continue to support baldrock camp (crews and personnel assigned there are being utilized by the forest for initial attack (ia) suppression activity outside the redbird proclamation boundary).**counties included:  clay, leslie, perry, owsley, breathitt.**  there were",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14901,2001-11-22,GA-CHF-01116,CHATAHOOCHEE FIRE SUPPORT,WF,,N,1238.0,104.0,"Brasstown & Toccoa RD's, Chatahoochee NF",,1186000.0,100.0,11/17/2001,0.0,0.0,0.0,0.0,1,Don Studebaker,,H,2001-11-16,0,"total fire costs reflect cost for all fires, including the glass mine fire.  remainng 3 crews to be released at 0900 on 11/23/2001.    all fires are currently unstaffed.",CHF,GA,1,2001,0.0,2001.0,GA-CHF-01116|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,GEORGIA,,,,,
14902,2001-11-22,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15869.0,266.0,Proc. boundary (Priv/Fed) Redbird RD,,7293516.0,95.0,,0.0,0.0,0.0,0.0,1,Van Bateman,6.0,H,2001-10-28,0,"rehabilitation of hand-lines and dozer-lines on steep slopes is ongoing.  incident management team (imt) will continue to support baldrock camp (crews and personnel assigned there are being utilized by the forest for initial attack (ia) suppression activity outside the redbird proclamation boundary).**counties included:  clay, leslie, perry, owsley, breathitt.**  there were",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14911,2001-11-23,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15869.0,260.0,Proc. boundary (Priv/Fed) Redbird RD,,7474434.0,95.0,,0.0,0.0,0.0,0.0,1,Van Bateman,5.0,H,2001-10-28,0,"resources are staged throughout the redbird ranger district.  incident management team will continue to support the baldrock camp (crews and personnel assigned there are being utilized by the forest for initial attack (ia) suppression activity outside the redbird proclamation boundary).  **counties included:  clay, leslie, perry, owsley, breathitt.**  one reportable fire this afternoon, resulting in's total acreage.  demobilization of incident personnel and equipment is ongoing.  transition to forest is tentatively planned to occur on monday (11/26/01).",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14917,2001-11-24,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15869.0,260.0,Proc. boundary (Priv/Fed) Redbird RD,,7631823.0,95.0,,0.0,0.0,0.0,0.0,1,Van Bateman,2.0,H,2001-10-28,0,scattered showers last night into early morning.  demobilization of incident personnel and equipment is ongoing.  transition to forest is planned to occur monday 11/26/2001.,DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14922,2001-11-25,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15869.0,260.0,Proc. boundary (Priv/Fed) Redbird RD,,7631823.0,100.0,11/25/2001,0.0,0.0,0.0,0.0,1,Van Bateman,2.0,H,2001-10-28,0,"significant rainfall (1.30 inches)was received at the incident command post last night.  demobilization of incident's personnel and equipment has been completed.  bateman's incident management team will transition with daniel boone national forest at the supervisor's office in winchester, kentucky on 11/26/2001 at 1300 hours.",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14923,2001-11-26,KY-DBF-02042,REDBIRD FALL FIRES,WF,1,N,15869.0,260.0,Proc. boundary (Priv/Fed) Redbird RD,,7631823.0,100.0,11/25/2001,0.0,0.0,0.0,0.0,1,Van Bateman,2.0,H,2001-10-28,0,"significant rainfall (1.30 inches)was received at the incident command post last night.  demobilization of incident's personnel and equipment has been completed.  bateman's incident management team will transition with daniel boone national forest at the supervisor's office in winchester, kentucky on 11/26/2001 at 1300 hours.",DBF,KY,1,2001,0.0,2001.0,KY-DBF-02042|2001|1,0.0,-0.0,Acres,Type 1 Team,9851,KENTUCKY,,,,,
14947,2001-12-09,CAMVU008827,BELL,WF,,N,1202.0,110.0,"HWY 94 @ POTRERO VALLEY RD, POTRERO",,616722.0,90.0,12/10/2001,32.0,35.0,116.0,33.0,1,CLAYTON,,U,2001-12-08,0,considerable release of resources after 2000. all type 1 released by 2000. line construction and hose lays in heavy fuels but progress is excellent. still counting structures lost/damaged at this time.  hwy 94 has been re-opened and residence have been allowed back in,MVU,CA,1,2001,0.0,2001.0,CAMVU008827|2001|1,32.583333333333336,-116.55,Acres,Type 1 Team,9851,CALIFORNIA,,,,,
14949,2001-12-10,CAMVU008827,BELL,WF,,N,1202.0,55.0,"HWY 94 @ POTRERO VALLEY RD, POTRERO",,,100.0,12/10/2001,32.0,35.0,116.0,33.0,1,CLAYTON,,U,2001-12-08,0,this is the final 209  final mop up and removal of several thousand feet of hose (3 miles of hose),MVU,CA,1,2001,0.0,2001.0,CAMVU008827|2001|1,32.583333333333336,-116.55,Acres,Type 1 Team,9851,CALIFORNIA,,,,,
14952,2002-01-17,MS-MNF-02013,HOUND FIRE,WF,,N,146.0,2.0,"Brooklyn, MS.",,2500.0,100.0,01/18/2002,31.0,4.0,89.0,6.0,3,Ray Shows,,U,2002-01-15,0,,MNF,MS,1,2002,0.0,2002.0,MS-MNF-02013|2002|1,31.066666666666666,-89.1,Acres,Type 3 Team,9851,MISSISSIPPI,,,,,
14955,2002-01-24,CA-CNF-000102,HOLY,WF,,N,100.0,255.0,15 miles east of Irvine,,,80.0,01/26/2002,33.0,40.0,117.0,30.0,2,Dietrich / McCormick,,U,2002-01-23,0,usfs socal team 3 (dietrich) has transitioned at 1200 hours. fire continues to be held east of holy canyon road. winds are diminishing and should return to normal patterns tomorrow.  reported injuries are both minor.,CNF,CA,1,2002,0.0,2002.0,CA-CNF-000102|2002|1,33.666666666666664,-117.5,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
14957,2002-01-25,CA-CNF-000102,HOLY,WF,,N,100.0,257.0,15 miles east of Irvine,,285000.0,100.0,01/25/2002,33.0,40.0,117.0,30.0,2,Dietrich / McCormick,,U,2002-01-23,0,fire contained.  met all control objectives.  full control est. to be 01-27-02 @ 1800 hrs.  demob procedures continuing. all injuries (2) are minor.  returning fire to local forest @ 1800 hrs. 01/25/02,CNF,CA,1,2002,0.0,2002.0,CA-CNF-000102|2002|1,33.666666666666664,-117.5,Acres,Type 2 Team,9851,CALIFORNIA,,,,,
14959,2002-01-28,CA-CNF-000102,HOLY,WF,,N,100.0,51.0,15 miles east of Irvine,,285000.0,100.0,01/25/2002,33.0,40.0,117.0,30.0,3,Mike Wakowski,,U,2002-01-23,0,"fire controlled, final 209.",CNF,CA,1,2002,0.0,2002.0,CA-CNF-000102|2002|1,33.666666666666664,-117.5,Acres,Type 3 Team,9851,CALIFORNIA,,,,,
14962,2002-01-29,OK-OKS-EC20043,BUFFALO MOUNTAIN,WF,10,N,889.0,14.0,1 MILE NE ADAMSON,,,100.0,01/29/2002,34.0,57.0,95.0,31.0,3,BILL SAVAGE,,H,2002-01-27,0,"high winds, extreme burning conditions, rough terrain, inadequate landowner control lines and improper prescribe burn techniques contributed to the additional acres lost.",OKS,OK,1,2002,0.0,2002.0,OK-OKS-EC20043|2002|1,34.95,-95.51666666666667,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
14980,2002-02-10,CA-MVU-1024,GAVILAN,WF,,N,2001.0,406.0,"DELUZ, VIA DE GAVILAN/RANCHITOS",,,5.0,,33.0,25.0,117.0,13.0,,CLAYTON,,U,2002-02-10,0,"200 plus homes evacuated. 2 local government engines burned.   red flag warning, east winds",MVU,CA,1,2002,0.0,2002.0,CA-MVU-1024|2002|1,33.416666666666664,-117.21666666666667,Acres,,9851,CALIFORNIA,,,,,
14982,2002-02-11,CA-MVU-1024,GAVILAN,WF,,N,4953.0,835.0,"DELUZ, VIA DE GAVILAN/RANCHITOS",,815601.0,50.0,02/12/2002,33.0,25.0,117.0,13.0,1,Bob Monsen,,U,2002-02-10,0,mict 7 took over the fire from the local unit @ 1200 hours this date.  good progress has been made toward containment objectives.  fire is in unified command with camp pendelton mcb and north county fire.   damage assessment is on going in the de luz canyon area.  off shore flow decreased @1400 hours;continued warm and dry.,MVU,CA,1,2002,0.0,2002.0,CA-MVU-1024|2002|1,33.416666666666664,-117.21666666666667,Acres,Type 1 Team,9851,CALIFORNIA,,,,,
14983,2002-02-11,CA-RRU-10403,GREEN,WF,,N,2400.0,508.0,Santa Ana Canyon at Coal Canyon,,461358.0,80.0,02/13/2002,34.0,52.0,117.0,39.0,,TIM WILLIAMS,,U,2001-02-09,0,"icp is located at yorba regional park, orange county thomas brothers map page 740, h-7  low fire activity thru  the night enabled dayshift to make significant progress in meeting the incident objectives. rehab and enviromental concerns are being addressed as suppression activities continue.",RRU,CA,1,2002,0.0,2001.0,CA-RRU-10403|2001|1,34.86666666666667,-117.65,Acres,,9851,CALIFORNIA,,,,,
